127.0.0.1 - - [09/Jul/2017:20:08:28 +0530] "POST /api/v1/driver/auth/login?password=password&email=johndoe@gmail.com HTTP/1.1" 200 96 "-" "PostmanRuntime/3.0.11-hotfix.2"
127.0.0.1 - - [09/Oct/2017:13:54:47 +0530] "GET /images/eye-01.png HTTP/1.1" 200 1598 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:54:47 +0530] "GET /images/call-01.png HTTP/1.1" 200 631 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:54:47 +0530] "GET /images/tech-01.png HTTP/1.1" 200 1346 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:54:47 +0530] "GET /images/time-01.png HTTP/1.1" 200 1918 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:54:47 +0530] "GET /images/start-quote-01.png HTTP/1.1" 200 1806 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:54:47 +0530] "GET /images/facebook.svg HTTP/1.1" 200 694 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:54:47 +0530] "GET /images/end-quote-01.png HTTP/1.1" 200 1786 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:54:47 +0530] "GET /images/twitter.svg HTTP/1.1" 200 806 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:54:47 +0530] "GET /images/linkedin.svg HTTP/1.1" 200 637 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:54:47 +0530] "GET /images/rss.svg HTTP/1.1" 200 690 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:54:47 +0530] "GET / HTTP/1.1" 200 15832 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:54:47 +0530] "GET /images/roads.svg HTTP/1.1" 200 1115 "http://adzippy.dev/css/style.css" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:54:47 +0530] "GET /favicon.ico HTTP/1.1" 200 0 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:17 +0530] "GET / HTTP/1.1" 200 15832 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:18 +0530] "GET /css/style.css HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:18 +0530] "GET / HTTP/1.1" 200 15832 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/header.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/header2.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/header3.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/cloud-ui.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/eye-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/time-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/money-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/graph-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/call-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/tech-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/start-quote-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/end-quote-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/facebook.svg HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/twitter.svg HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/linkedin.svg HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/rss.svg HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:56:19 +0530] "GET /images/roads.svg HTTP/1.1" 304 0 "http://adzippy.dev/css/style.css" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:39 +0530] "GET / HTTP/1.1" 200 15832 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:40 +0530] "GET /css/style.css HTTP/1.1" 200 7661 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:40 +0530] "GET / HTTP/1.1" 200 15832 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/header.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/header2.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/header3.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/cloud-ui.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/eye-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/time-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/money-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/graph-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/call-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/tech-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/start-quote-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/end-quote-01.png HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/facebook.svg HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/twitter.svg HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/linkedin.svg HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/rss.svg HTTP/1.1" 304 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:13:58:41 +0530] "GET /images/roads.svg HTTP/1.1" 304 0 "http://adzippy.dev/css/style.css" "Mozilla/5.0 (X11; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
127.0.0.1 - - [09/Oct/2017:14:00:53 +0530] "GET / HTTP/1.1" 200 15832 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:53 +0530] "GET /css/style.css HTTP/1.1" 200 7661 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:53 +0530] "GET /images/header.png HTTP/1.1" 200 56341 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:53 +0530] "GET /images/header2.png HTTP/1.1" 200 45244 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:53 +0530] "GET /images/header3.png HTTP/1.1" 200 57563 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:53 +0530] "GET /images/cloud-ui.png HTTP/1.1" 200 19931 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:53 +0530] "GET /images/eye-01.png HTTP/1.1" 200 1598 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:53 +0530] "GET /images/time-01.png HTTP/1.1" 200 1918 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:53 +0530] "GET /images/money-01.png HTTP/1.1" 200 1099 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:53 +0530] "GET /images/graph-01.png HTTP/1.1" 200 1418 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:54 +0530] "GET /images/call-01.png HTTP/1.1" 200 631 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:54 +0530] "GET /images/tech-01.png HTTP/1.1" 200 1346 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:54 +0530] "GET /images/start-quote-01.png HTTP/1.1" 200 1806 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:54 +0530] "GET /images/end-quote-01.png HTTP/1.1" 200 1786 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:54 +0530] "GET /images/facebook.svg HTTP/1.1" 200 694 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:54 +0530] "GET /images/twitter.svg HTTP/1.1" 200 806 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:54 +0530] "GET /images/linkedin.svg HTTP/1.1" 200 637 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:54 +0530] "GET /images/rss.svg HTTP/1.1" 200 690 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:54 +0530] "GET /images/roads.svg HTTP/1.1" 200 1115 "http://adzippy.dev/css/style.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:54 +0530] "GET / HTTP/1.1" 200 15832 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:00:54 +0530] "GET /favicon.ico HTTP/1.1" 200 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:30 +0530] "GET / HTTP/1.1" 200 15832 "-" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Mobile Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:31 +0530] "GET / HTTP/1.1" 200 15832 "http://adzippy.dev/" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Mobile Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:51 +0530] "GET / HTTP/1.1" 200 15832 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:51 +0530] "GET /css/style.css HTTP/1.1" 200 7839 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:51 +0530] "GET /images/header.png HTTP/1.1" 200 56341 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:51 +0530] "GET /images/header2.png HTTP/1.1" 200 45244 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:51 +0530] "GET /images/header3.png HTTP/1.1" 200 57563 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:51 +0530] "GET /images/cloud-ui.png HTTP/1.1" 200 19931 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:52 +0530] "GET /images/eye-01.png HTTP/1.1" 200 1598 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:52 +0530] "GET /images/time-01.png HTTP/1.1" 200 1918 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:52 +0530] "GET /images/money-01.png HTTP/1.1" 200 1099 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:52 +0530] "GET /images/graph-01.png HTTP/1.1" 200 1418 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:52 +0530] "GET /images/call-01.png HTTP/1.1" 200 631 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:52 +0530] "GET /images/tech-01.png HTTP/1.1" 200 1346 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:52 +0530] "GET /images/start-quote-01.png HTTP/1.1" 200 1806 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:52 +0530] "GET /images/end-quote-01.png HTTP/1.1" 200 1786 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:52 +0530] "GET /images/facebook.svg HTTP/1.1" 200 694 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:52 +0530] "GET /images/twitter.svg HTTP/1.1" 200 806 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:52 +0530] "GET /images/linkedin.svg HTTP/1.1" 200 637 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:52 +0530] "GET /images/rss.svg HTTP/1.1" 200 690 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:52 +0530] "GET /images/roads.svg HTTP/1.1" 200 1115 "http://adzippy.dev/css/style.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:52 +0530] "GET / HTTP/1.1" 200 15832 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:02:52 +0530] "GET /favicon.ico HTTP/1.1" 200 0 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:04:25 +0530] "GET /images/driver-01.png HTTP/1.1" 200 22542 "http://adzippy.dev/" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Mobile Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:04:26 +0530] "GET /driver HTTP/1.1" 200 8773 "http://adzippy.dev/" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Mobile Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:04:26 +0530] "GET /css/driver.css HTTP/1.1" 200 3961 "http://adzippy.dev/driver" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Mobile Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:04:26 +0530] "GET /images/install-01.png HTTP/1.1" 200 34129 "http://adzippy.dev/driver" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Mobile Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:04:26 +0530] "GET /images/campaign-01.png HTTP/1.1" 200 34387 "http://adzippy.dev/driver" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Mobile Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:04:26 +0530] "GET /images/earn-01.png HTTP/1.1" 200 37067 "http://adzippy.dev/driver" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Mobile Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:04:26 +0530] "GET /images/driver-header.png HTTP/1.1" 200 27598 "http://adzippy.dev/css/driver.css" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Mobile Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:04:26 +0530] "GET /driver HTTP/1.1" 200 8773 "http://adzippy.dev/driver" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Mobile Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:05:42 +0530] "GET /driver HTTP/1.1" 200 8773 "http://adzippy.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:05:42 +0530] "GET /driver HTTP/1.1" 200 8773 "http://adzippy.dev/driver" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
127.0.0.1 - - [09/Oct/2017:14:05:49 +0530] "GET /driver HTTP/1.1" 200 8773 "http://adzippy.dev/" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Mobile Safari/537.36"
